type,title,companyTitle,minSalary,maxSalary,workExperience,education,totalTag,companyPeople,workTag,welfare,imgSrc,city
IT运维,应用运维岗[武昌区],湖北消费金融公司,8000,15000,经验3-5年,本科,金融业 / 不需要融资 / 150-500人,150-500,金融业,"绩效奖金,定期体检,六险二金",https://www.lgstatic.com/thumbnail_120x120/10/b9eeff7d47c14b998c04eebf11b0a065.png,武汉
IT运维,测试运维工程师[东湖新技术开发区],共成联创,5000,6000,经验1-3年,大专,IT技术服务｜咨询 / 不需要融资 / 50-150人,50-150,软件服务｜咨询/软件测试/IT技术服务｜咨询,双休 五险一金,https://www.lgstatic.com/thumbnail_120x120/i/image/M00/45/88/CgpEMllciZuAatuhAAAISeAY9dM059.jpg,武汉
IT运维,容器测试运维工程师[东湖新技术开发区],共成联创,5000,6000,经验1-3年,大专,IT技术服务｜咨询 / 不需要融资 / 50-150人,50-150,软件服务｜咨询/IT技术服务｜咨询,双休 五险一金 年假,https://www.lgstatic.com/thumbnail_120x120/i/image/M00/45/88/CgpEMllciZuAatuhAAAISeAY9dM059.jpg,武汉
IT运维,交付运维主管[江汉区],湖北国信天宇智能科技有限公司,5000,8000,经验1-3年,本科,网络通信 / 不需要融资 / 少于15人,15,网络通信,发展前景佳、团队实力强、老板nice,https://www.lgstatic.com/thumbnail_120x120/10/a0fa93e72a184f8582727b88e2b34ce9.png,武汉
IT运维,XMC-AMHS设备运维工程师(J10915)[江夏区],武汉新芯,10000,20000,经验1-3年,本科,无,10,,"免费班车,餐饮补贴,年终奖金",https://www.lgstatic.com/thumbnail_120x120/10/f377deaf89524ce8a1b5548dec77bb97.png,武汉
IT运维,运维工程师（线上平台）[江岸区],泰康之家经营管理有限公司,12000,20000,经验5-10年,本科,居住服务 / 不需要融资 / 少于15人,15,居住服务,"五险一金,定期体检,年终奖金",https://www.lgstatic.com/thumbnail_120x120/10/e484f48a19ab47fe9c2f6025d5ff694f.png,武汉
IT运维,桌面运维工程师（武汉驻场）[江岸区],盛蓝科技,6000,10000,经验3-5年,大专,无,10,,"五险一金,定期体检,员工旅游",https://www.lgstatic.com/thumbnail_120x120/10/4b3f408bcd5c4624a4ce08714b9b1809.png,武汉
IT运维,运维主管[江夏区],武汉三相电力科技有限公司,8000,10000,经验1-3年,本科,无,10,,"五险一金,定期体检,餐饮补贴",https://www.lgstatic.com/thumbnail_120x120/10/fc4e0899611a4ebe956bffa1301a1c59.png,武汉
IT运维,运维工程师[江夏区],武汉三相电力科技有限公司,6000,8000,经验不限,本科,无,10,,"五险一金,定期体检,餐饮补贴",https://www.lgstatic.com/thumbnail_120x120/10/fc4e0899611a4ebe956bffa1301a1c59.png,武汉
IT运维,运维助理[江夏区],武汉三相电力科技有限公司,4000,6000,经验不限,本科,无,10,,"定期体检,餐饮补贴,年终奖金",https://www.lgstatic.com/thumbnail_120x120/10/fc4e0899611a4ebe956bffa1301a1c59.png,武汉
IT运维,运维工程师[洪山区],路德环境,5000,7000,经验3-5年,本科,其他 / 不需要融资 / 150-500人,150-500,,"五险一金,绩效奖金,餐饮补贴",https://www.lgstatic.com/thumbnail_120x120/10/1b22a75080a14ff5a481e7f6bcca9d54.png,武汉
IT运维,大数据运维工程师[江汉区],武汉东方云泰网络科技有限公司,8000,12000,经验3-5年,大专,网络通信 / 不需要融资 / 15-50人,15-50,网络通信,"社保,绩效奖金",https://www.lgstatic.com/thumbnail_120x120/10/5982b041b90f44298f69cba4d365a261.png,武汉
IT运维,运维助理[江岸区],众创网,4000,6000,经验3-5年,本科,"软件服务｜咨询,数据服务｜咨询 / 不需要融资 / 50-150人",50-150,软件服务｜咨询/数据服务｜咨询,"五险一金,周末双休,专业培训",https://www.lgstatic.com/thumbnail_120x120/10/52c777db1a2443138e3765e0033a4e07.png,武汉
IT运维,运维工程师[武昌区],鸣飞伟业技术有限公司,5000,7000,经验1-3年,大专,无,10,,"年终奖,五险一金,环境好",https://www.lgstatic.com/thumbnail_120x120/10/2042d570cc6a46f39d1fe9d524e46a75.png,武汉
IT运维,实施运维工程师[江岸区],广东健康在线信息技术股份有限公司,4000,5000,经验不限,大专,医疗｜保健｜美容 / 不需要融资 / 50-150人,50-150,医疗｜保健｜美容,"补充公积金,五险一金,绩效奖金",https://www.lgstatic.com/thumbnail_120x120/10/766d344942f54ebcb15beee72045f8de.png,武汉
IT运维,机房运维工程师[洪山区],武汉楚能鸿欣科技有限公司,4000,7000,经验不限,本科,智能硬件 / 不需要融资 / 15-50人,15-50,智能硬件,"五险一金,绩效奖金,社会保险",https://www.lgstatic.com/thumbnail_120x120/10/648b0bd53a704ee6a6a118f309e9f12f.png,武汉
IT运维,系统运维工程师[洪山区],居家科技,8000,12000,经验3-5年,本科,"软件服务｜咨询,数据服务｜咨询 / 不需要融资 / 50-150人",50-150,软件服务｜咨询/数据服务｜咨询,"五险一金,绩效奖金,年终奖金",https://www.lgstatic.com/thumbnail_120x120/10/5ab1eb7b5e034f7aa06c5e92f31248b5.png,武汉
IT运维,MES运维主管工程师[蔡甸区],武汉科器工业技术有限公司,8000,16000,经验5-10年,本科,网络通信 / 不需要融资 / 50-150人,50-150,网络通信,"五险一金,绩效奖金,年终奖金",https://www.lgstatic.com/thumbnail_120x120/10/7118aa87eb3747ab965fe023d8ab193e.png,武汉
IT运维,运维资深工程师(J15126)[江夏区],迈瑞医疗,13000,23000,经验3-5年,本科,医疗｜保健｜美容 / 不需要融资 / 2000人以上,2000,医疗｜保健｜美容,"五险一金,绩效奖金,定期体检",https://www.lgstatic.com/thumbnail_120x120/10/bfcd29043b6f4744b9d42dd550510f82.png,武汉
IT运维,信息系统运维工程师[江岸区],华润置地控股有限公司,6000,10000,经验1-3年,本科,居住服务 / 不需要融资 / 500-2000人,500-2000,居住服务,"五险一金,绩效奖金,周末双休",https://www.lgstatic.com/thumbnail_120x120/10/e3f4bd4dbc4e43bea8b5b33fc55a8d8f.png,武汉
IT运维,美工/运维岗位[黄陂区],武汉长源龙腾汽车销售服务有限公司,4000,6000,经验1-3年,大专,"汽车交易平台,新能源汽车制造 / 不需要融资 / 500-2000人",500-2000,新能源汽车制造/汽车交易平台,"五险一金,员工旅游,专业培训",https://www.lgstatic.com/thumbnail_120x120/10/80b4268ae7684a859b37acbfe73198ba.png,武汉
IT运维,云原生运维工程师[武昌区],中铁第四勘察设计院集团有限公司,23000,46000,经验3-5年,硕士,房地产｜建筑｜物业 / 不需要融资 / 2000人以上,2000,房地产｜建筑｜物业,发展前景佳、团队实力强、老板nice,https://www.lgstatic.com/thumbnail_120x120/10/95924626519c49dfa6c70723b0cd61db.png,武汉
IT运维,平台运维工程师[江夏区],高德红外,10000,18000,经验1-3年,本科,无,10,,"五险一金,绩效奖金,定期体检",https://www.lgstatic.com/thumbnail_120x120/10/bdde651dd72f4220a2d4803487efb582.png,武汉
IT运维,开发运维[洪山区],中建研科技股份有限公司,10000,18000,经验3-5年,本科,无,10,,"五险一金,定期体检,专业培训",https://www.lgstatic.com/thumbnail_120x120/10/928b96d383eb4c0798d058896de2d86e.png,武汉
IT运维,污水运维[东西湖区],扬子江汽车,5000,6000,经验1-3年,不限,新能源汽车制造 / 不需要融资 / 500-2000人,500-2000,新能源汽车制造,"五险一金,定期体检,专业培训",https://www.lgstatic.com/thumbnail_120x120/10/9d43e958c60c41bb81a1b3dba8bbef62.png,武汉
IT运维,配电自动化运维实施工程师[洪山区],武汉鑫诚鼎泰科技有限公司,6000,10000,经验1-3年,大专,网络通信 / 不需要融资 / 50-150人,50-150,网络通信,"五险一金,绩效奖金,定期体检",https://www.lgstatic.com/thumbnail_120x120/10/ea084bb53ec7476cb973878cc542398b.png,武汉
IT运维,计量运维工程师[洪山区],武汉鑫诚鼎泰科技有限公司,6000,8000,经验1-3年,大专,网络通信 / 不需要融资 / 50-150人,50-150,网络通信,"五险一金,绩效奖金,定期体检",https://www.lgstatic.com/thumbnail_120x120/10/ea084bb53ec7476cb973878cc542398b.png,武汉
IT运维,网络运维工程师(上海/北京/苏州/武汉)[洪山区],DXC,15000,25000,经验10年以上,大专,"软件服务｜咨询,数据服务｜咨询 / 不需要融资 / 2000人以上",2000,软件服务｜咨询/数据服务｜咨询,"五险一金,定期体检,年底双薪",https://www.lgstatic.com/thumbnail_120x120/images/logo_default.png,武汉
IT运维,运维工程师[汉阳区],武汉健嘉康复医院有限公司,5000,8000,经验1-3年,本科,其他 / 不需要融资 / 少于15人,15,,"五险一金,定期体检,专业培训",https://www.lgstatic.com/thumbnail_120x120/10/859f3b6660344587bdd70c6fdc0f81d5.png,武汉
IT运维,电力运维[洪山区],电智汇（重庆）能源科技有限公司,4000,6000,经验3-5年,大专,房地产｜建筑｜物业 / 不需要融资 / 150-500人,150-500,房地产｜建筑｜物业,"五险一金,交通补贴,餐饮补贴",https://www.lgstatic.com/thumbnail_120x120/images/logo_default.png,武汉
IT运维,运维工程师[江夏区],北京尖峰计算机系统有限公司武汉分公司,9000,13000,经验1-3年,本科,"软件服务｜咨询,数据服务｜咨询 / 不需要融资 / 50-150人",50-150,软件服务｜咨询/数据服务｜咨询,"绩效奖金,定期体检,员工旅游",https://www.lgstatic.com/thumbnail_120x120/10/26e4bc1500a2462fb959b4db58244edc.png,武汉
IT运维,网络安全与运维工程师[蔡甸区],武汉在水医方智能科技有限公司,8000,13000,经验3-5年,本科,无,10,,"五险一金,绩效奖金,专业培训",https://www.lgstatic.com/thumbnail_120x120/10/fbfc148dbf2644369c5591ac62913d72.png,武汉
IT运维,泛微OA开发运维[洪山区],武汉市新新传媒集团有限公司,7000,10000,经验3-5年,本科,其他 / 不需要融资 / 150-500人,150-500,,"五险一金,全勤奖,周末双休",https://www.lgstatic.com/thumbnail_120x120/10/51fbda3a14ba432db9737b11fedccc9c.png,武汉
IT运维,通讯运维工程师[洪山区],武汉楚能鸿欣科技有限公司,4000,7000,经验不限,本科,智能硬件 / 不需要融资 / 15-50人,15-50,智能硬件,"五险一金,绩效奖金,社会保险",https://www.lgstatic.com/thumbnail_120x120/10/648b0bd53a704ee6a6a118f309e9f12f.png,武汉
IT运维,通信运维工程师[洪山区],武汉楚能鸿欣科技有限公司,4000,6000,经验不限,本科,智能硬件 / 不需要融资 / 15-50人,15-50,智能硬件,"五险一金,绩效奖金,社会保险",https://www.lgstatic.com/thumbnail_120x120/10/648b0bd53a704ee6a6a118f309e9f12f.png,武汉
IT运维,ERP系统实施运维专家(J11307)[洪山区],华新水泥股份有限公司,20000,35000,经验5-10年,本科,房地产｜建筑｜物业 / 不需要融资 / 2000人以上,2000,房地产｜建筑｜物业,"五险一金,专业培训,13薪",https://www.lgstatic.com/thumbnail_120x120/10/b96e6b40656f4ffaab52a0c25c0209f3.png,武汉
IT运维,运维专员[武昌区],武汉回盛,7000,8000,经验3-5年,大专,医疗｜保健｜美容 / 不需要融资 / 500-2000人,500-2000,医疗｜保健｜美容,"定期体检,绩效奖金,专业培训",https://www.lgstatic.com/thumbnail_120x120/10/744b77a66f154ca19f223d3951e59dd9.png,武汉
IT运维,网络运维岗[江夏区],泰康保险集团股份有限公司武汉后援基地,13000,25000,经验5-10年,本科,金融业 / 不需要融资 / 2000人以上,2000,金融业,"五险一金,绩效奖金,交通补贴",https://www.lgstatic.com/thumbnail_120x120/10/f52bb291b2094627a1979c86202c6cd8.png,武汉
IT运维,视讯工程师（电视会议保障运维）[洪山区],武汉楚能鸿欣科技有限公司,5000,8000,经验1-3年,本科,智能硬件 / 不需要融资 / 15-50人,15-50,智能硬件,"五险一金,绩效奖金,员工旅游",https://www.lgstatic.com/thumbnail_120x120/10/648b0bd53a704ee6a6a118f309e9f12f.png,武汉
IT运维,运维工程师[洪山区],武汉楚能鸿欣科技有限公司,5000,8000,经验1-3年,本科,智能硬件 / 不需要融资 / 15-50人,15-50,智能硬件,"五险一金,绩效奖金,员工旅游",https://www.lgstatic.com/thumbnail_120x120/10/648b0bd53a704ee6a6a118f309e9f12f.png,武汉
IT运维,运维工程师[东西湖区],武汉敬思亭信息技术有限公司,6000,8000,经验不限,本科,无,10,,"五险一金,年终奖金,生日福利",https://www.lgstatic.com/thumbnail_120x120/10/cc2b58e99b154556a8dfb4854fd416d5.png,武汉
IT运维,运维实施岗[东西湖区],汉江集团武汉信息科技有限公司,4000,6000,经验不限,本科,无,10,,"绩效奖金,定期体检,职工工装",https://www.lgstatic.com/thumbnail_120x120/10/a070d09dfa034f448b100e15252167e6.png,武汉
IT运维,运维工程师（直播视频平台）[流芳],才米科技,6000,9000,经验1-3年,本科,IT技术服务｜咨询 / 未融资 / 50-150人,50-150,MCN｜直播平台/Shell/实施交付运维/系统运维/运维开发/DevOps,平台大，发展机会多,https://www.lgstatic.com/thumbnail_120x120/i/image6/M01/4C/04/Cgp9HWDntpmAEG4oAAAFB0eKsMQ067.png,武汉
IT运维,运维工程师[中北路],杰霖科技,4000,5000,经验1-3年,大专,"IT技术服务｜咨询,信息安全 / 不需要融资 / 15-50人",15-50,人工智能服务/Linux/Python,"带薪年假,餐补,五险一金,节假日福利",https://www.lgstatic.com/thumbnail_120x120/i/image3/M00/1B/00/Cgq2xlp6v_iAHaPqAABF2aI5H2E029.png,武汉
IT运维,运维工程师[黄陂区],全度环保（武汉）有限公司,7000,9000,经验3-5年,大专,能源｜矿产｜环保 / 不需要融资 / 150-500人,150-500,能源｜矿产｜环保,"五险一金,交通补贴,餐饮补贴",https://www.lgstatic.com/thumbnail_120x120/images/logo_default.png,武汉
IT运维,网络安全运维[江岸区],武汉国际广场,5000,7000,经验3-5年,本科,"消费生活,生活服务 / 不需要融资 / 500-2000人",500-2000,生活服务/消费生活,"五险一金,住房补贴,专业培训",https://www.lgstatic.com/thumbnail_120x120/10/efb3587aa82e49bebead9177393a230f.png,武汉
IT运维,运维工程师[武昌区],海澜物流,5000,8000,经验1-3年,大专,制造业 / 不需要融资 / 15-50人,15-50,制造业,"五险一金,绩效奖金,弹性工作",https://www.lgstatic.com/thumbnail_120x120/10/4c3b791516374a5fa0cf7be23b903881.png,武汉
IT运维,配电自动化运维实施经理[洪山区],武汉鑫诚鼎泰科技有限公司,8000,15000,经验1-3年,大专,网络通信 / 不需要融资 / 50-150人,50-150,网络通信,"五险一金,绩效奖金,定期体检",https://www.lgstatic.com/thumbnail_120x120/10/ea084bb53ec7476cb973878cc542398b.png,武汉
IT运维,运维工程师[吴家山],中金数谷,5000,6000,经验1年以下,本科,"信息安全,数据服务 / 未融资 / 50-150人",50-150,信息安全/数据服务｜咨询/IDC机房运维,七险一金,https://www.lgstatic.com/thumbnail_120x120/images/logo_default.png,武汉
IT运维,湖北-网络运维工程师(J11183)[江汉区],世纪鼎利,4000,6000,经验1-3年,大专,教育｜培训 / 不需要融资 / 500-2000人,500-2000,教育｜培训,发展前景佳、团队实力强、老板nice,https://www.lgstatic.com/thumbnail_120x120/10/f5f17904ecbd43ce8d1dcf458c170856.png,武汉
IT运维,运维开发工程师[关山],金山办公软件,20000,40000,经验3-5年,本科,"工具类产品,软件服务｜咨询 / 上市公司 / 2000人以上",2000,Golang/软件服务｜咨询/DevOps/运维开发经验/CI/CD,业务核心 技术氛围好 六险一金,https://www.lgstatic.com/thumbnail_120x120/i/image6/M01/73/E0/Cgp9HWIXQ32AOAklAAAzAkGeDEo702.jpg,武汉
IT运维,运维工程师[东西湖区],北京软通智慧科技有限公司,6000,7000,经验1-3年,本科,"软件服务｜咨询,数据服务｜咨询 / 不需要融资 / 少于15人",15,软件服务｜咨询/数据服务｜咨询,五险一金,https://www.lgstatic.com/thumbnail_120x120/10/92ac668958304126afe8284a3bb7ded2.png,武汉
IT运维,运维服务岗[江岸区],湖北顶好智慧能源有限公司,12000,24000,经验5-10年,本科,无,10,,"五险一金,绩效奖金,定期体检",https://www.lgstatic.com/thumbnail_120x120/10/4f481b5e0da947e9bcde9ac74ea9162a.png,武汉
IT运维,机房运维工程师[洪山区],武汉楚能鸿欣科技有限公司,5000,8000,经验1-3年,本科,智能硬件 / 不需要融资 / 15-50人,15-50,智能硬件,"五险一金,绩效奖金,员工旅游",https://www.lgstatic.com/thumbnail_120x120/10/648b0bd53a704ee6a6a118f309e9f12f.png,武汉
IT运维,分布式存储运维开发[洪山区],青云,15000,20000,经验不限,本科,IT技术服务｜咨询 / D轮及以上 / 500-2000人,500-2000,软件服务｜咨询/Shell/Docker/Ansible/运维开发经验,五险一金 补充医疗 弹性工作,https://www.lgstatic.com/thumbnail_120x120/i/image6/M01/4B/14/Cgp9HWDj0-OAezniAAAIXWkKE8Y139.jpg,武汉
IT运维,运维工程师 华为od[江夏区],华为技术有限公司,15000,25000,经验不限,本科,"智能硬件,IT技术服务｜咨询,制造业 / 不需要融资 / 2000人以上",2000,JAVA/Shell/人工智能服务/运维开发经验/运维开发/DevOps,流程快，可转正,https://www.lgstatic.com/thumbnail_120x120/i/image/M00/67/04/CgpEMlmepHiAJmEXAAArAJs2qv0103.jpg,武汉
IT运维,高级运维工程师[洪山区],武汉长江通信智联,8000,14000,经验3-5年,本科,软件开发、通讯电子 / 不需要融资 / 150-500人,150-500,智慧交通,入职即缴七险两金 各类福利补贴 带薪年假,https://www.lgstatic.com/thumbnail_120x120/i/image/M00/5B/CB/CgqCHl9__TaAepkFAABOC8gYszY714.png,武汉
IT运维,运维工程师[江夏区],小码科技,4000,6000,经验在校,应届,软件服务｜咨询 / 未融资 / 15-50人,15-50,软件服务｜咨询/系统运维/MySQL/桌面运维/计算机相关专业,双休 住房补贴,https://www.lgstatic.com/thumbnail_120x120/images/logo_default.png,武汉
IT运维,实施运维工程师[武昌区],江南科创,4000,7000,经验不限,大专,"信息安全,数据服务｜咨询,软件服务｜咨询 / 未融资 / 50-150人",50-150,实施交付运维/大数据运维经验/系统运维/信息安全/计算机相关专业,等你来共创美好未来,https://www.lgstatic.com/thumbnail_120x120/10/ab436ebae1ce4758ad18b1ad8aeee797.png,武汉
IT运维,桌面运维工程师（武信）[新华],京北方,4000,5000,经验3-5年,本科,IT技术服务｜咨询 / 上市公司 / 2000人以上,2000,银行,五险一金，年底三薪到四薪,https://www.lgstatic.com/thumbnail_120x120/i/image6/M00/65/46/CioPOWGprYKAJMvZAAPBLPU6rns024.png,武汉
IT运维,打印机电脑运维工程师[洪山区],电脑打印机维修网络监,6000,7000,经验不限,不限,生活服务 / 未融资 / 少于15人,15,售前/售后技术支持/IT技术支持/服务业,电脑打印机维修上门及网络监控安防工程,https://www.lgstatic.com/thumbnail_120x120/images/logo_default.png,武汉
IT运维,安全运维工程师[洪山区],瑞得软件,10000,18000,经验10年以上,本科,"移动互联网,数据服务 / 未融资 / 50-150人",50-150,信息安全,有明确的晋升渠道，福利待遇齐全,https://www.lgstatic.com/thumbnail_120x120/i/image2/M01/AA/BC/CgotOVvrwiGAEzUtAAAmf9lFUn0151.png,武汉
IT运维,hpc集成运维[洪山区],软通,12000,18000,经验5-10年,本科,IT技术服务｜咨询 / 不需要融资 / 2000人以上,2000,软件服务｜咨询/数据服务｜咨询,发展前景良好,https://www.lgstatic.com/thumbnail_120x120/i/image/M00/29/7A/CgqCHl76y1eAZ2n1AAAOlY1MTKM945.png,武汉
IT运维,云平台高级运维工程师[流芳],神州数码,15000,20000,经验3-5年,本科,"人工智能服务,软件服务｜咨询 / 上市公司 / 2000人以上",2000,运维开发/DevOps/服务业,技术发展，晋升空间等,https://www.lgstatic.com/thumbnail_120x120/image1/M00/00/19/Cgo8PFTUWFOAaaXiAACnzoYYhfc884.gif,武汉
IT运维,运维工程师[洪山区],赛意,8000,11000,经验3-5年,本科,IT技术服务｜咨询 / 上市公司 / 2000人以上,2000,软件服务｜咨询/数据服务｜咨询,六险一金，带薪年假，导师制,https://www.lgstatic.com/thumbnail_120x120/i/image/M00/46/1F/CgpEMlldmymADd2gAAANeL1D91I485.jpg,武汉
IT运维,运维工程师 （上海国泰证券驻场）[洪山区],武汉金策略信息科技有限公司,7000,8000,经验1-3年,本科,IT技术服务｜咨询 / 未融资 / 15-50人,15-50,软件服务｜咨询/实施交付运维/金融业,发展前景,https://www.lgstatic.com/thumbnail_120x120/i/image/M00/6F/51/CgpFT1m52FKAHeUCAABYkEqIizY670.jpg,武汉
IT运维,留学生应届生校招（软开、软件测试、运维、AI算法、数据）[江夏区],华为技术有限公司,13000,25000,经验1年以下,本科,"智能硬件,IT技术服务｜咨询,制造业 / 不需要融资 / 2000人以上",2000,JAVA/C#/C++/js/IT技术服务｜咨询,地点：深圳、上海、武汉、成都，导师一对一带教,https://www.lgstatic.com/thumbnail_120x120/i/image/M00/67/04/CgpEMlmepHiAJmEXAAArAJs2qv0103.jpg,武汉
IT运维,软件实施运维工程师[鲁巷],中科蓝智,5000,8000,经验3-5年,本科,IT技术服务｜咨询 / 未融资 / 15-50人,15-50,能源｜矿产｜环保/IT技术服务｜咨询,项目发展前景好，稳定优质,https://www.lgstatic.com/thumbnail_120x120/i/image/M00/00/60/Cgp3O1ZFjl6AXpW7AABzPH-SL14031.jpg,武汉
IT运维,大数据运维工程师[东西湖区],上海碧茂,20000,23000,经验3-5年,本科,"数据服务｜咨询,IT技术服务｜咨询 / 未融资 / 15-50人",15-50,IT技术服务｜咨询,周末双休，不加班,https://www.lgstatic.com/thumbnail_120x120/i/image/M00/41/1B/CgpFT1lbXiWAODBQAABw7yfQNdg771.JPG,武汉
IT运维,运维架构师[小东门],FA Software,13000,25000,经验5-10年,本科,"移动互联网,数据服务 / C轮 / 150-500人",150-500,软件服务｜咨询/elk/制造业,通讯补贴、餐饮补贴、年终奖金、五险一金,https://www.lgstatic.com/thumbnail_120x120/i/image3/M00/1F/4F/Cgq2xlqREFeARnD5AACNNuWQmmk166.jpg,武汉
IT运维,运维开发工程师[中北路],东莞证券,15000,30000,经验3-5年,本科,金融业 / 未融资 / 2000人以上,2000,MySQL/金融业/Python/Kubernetes,五险一金,https://www.lgstatic.com/thumbnail_120x120/i/image/M00/7E/7B/Cgp3O1hKUMaAUxpXAAAhjxFTlkk561.png,武汉
IT运维,百度云交付运维工程师[关山],思普艾斯,16000,17000,经验3-5年,大专,IT技术服务｜咨询 / 未融资 / 15-50人,15-50,人工智能服务/IT技术服务｜咨询,百度云,https://www.lgstatic.com/thumbnail_120x120/i/image2/M01/2F/0F/CgotOVzZG-WAQSN_AADsZ-mHbQA191.png,武汉
IT运维,驻场运维工程师 武汉[黄陂区],名遐信息,5000,10000,经验1-3年,本科,"软件服务｜咨询,数据服务｜咨询,IT技术服务｜咨询 / 不需要融资 / 15-50人",15-50,软件服务｜咨询/IT技术服务｜咨询,公司氛围轻松，晋升透明,https://www.lgstatic.com/thumbnail_120x120/10/a96b86f259614d96a6c8ce9c5b2d8f02.png,武汉
IT运维,运维工程师[武昌区],江南科创,4000,7000,经验1-3年,大专,"信息安全,数据服务｜咨询,软件服务｜咨询 / 未融资 / 50-150人",50-150,软件服务｜咨询/MySQL/信息安全,欢迎您的加入！,https://www.lgstatic.com/thumbnail_120x120/10/ab436ebae1ce4758ad18b1ad8aeee797.png,武汉
IT运维,容器运维[江夏区],中软国际科技服务有限公司,8000,16000,经验不限,本科,IT技术服务｜咨询 / 上市公司 / 2000人以上,2000,软件服务｜咨询/IT技术服务｜咨询/docker,周末双休,https://www.lgstatic.com/thumbnail_120x120/i/image3/M01/17/80/Ciqah16nw0-AQ-fGAAAynHRKHJI656.jpg,武汉
IT运维,高级运维工程师[流芳],金蝶天燕,10000,20000,经验5-10年,本科,"软件服务｜咨询,IT技术服务｜咨询 / 上市公司 / 150-500人",150-500,JAVA/软件服务｜咨询/MySQL/IT技术服务｜咨询/redis,五险一金，周末双休,https://www.lgstatic.com/thumbnail_120x120/i/image/M00/1C/6B/Ciqc1F7gcRWADkkWAAAn4rCzoPc112.png,武汉
IT运维,地铁通信运维工程师[纸坊],先福达,4000,7000,经验1-3年,本科,IT技术服务｜咨询 / 未融资 / 50-150人,50-150,音频｜视频媒体/网络通信,五险,https://www.lgstatic.com/thumbnail_120x120/i/image6/M01/81/FF/Cgp9HWJ16MWAcD6fAABmWhSfEZA453.jpg,武汉
IT运维,网络运维工程师[洪山区],先福达,4000,7000,经验1-3年,大专,IT技术服务｜咨询 / 未融资 / 50-150人,50-150,网络通信,五险 双休,https://www.lgstatic.com/thumbnail_120x120/i/image6/M01/81/FF/Cgp9HWJ16MWAcD6fAABmWhSfEZA453.jpg,武汉
IT运维,实施运维工程师[洪山区],华科兄弟,5000,8000,经验1-3年,大专,"软件服务｜咨询,IT技术服务｜咨询,网络通信 / 未融资 / 15-50人",15-50,IT技术服务｜咨询,双休，绩效奖金，带薪年假，假日福利，五险一金,https://www.lgstatic.com/thumbnail_120x120/i/image6/M01/25/3F/Cgp9HWBZgImAVk2FAAAiwl2XxVY803.jpg,武汉
IT运维,中高级运维工程师[洪山区],武汉汉德奕商贸有限公司,12000,15000,经验3-5年,本科,"通讯电子,其他 / 未融资 / 50-150人",50-150,shell/腾讯云/金融业/物联网/云平台,入职缴纳五险一金周末双休,https://www.lgstatic.com/thumbnail_120x120/images/logo_default.png,武汉
IT运维,运维工程师助理+双休不加班[江夏区],联动信息,5000,10000,经验3-5年,大专,IT技术服务｜咨询 / 未融资 / 15-50人,15-50,社交平台/内容资讯,未来可期,https://www.lgstatic.com/thumbnail_120x120/images/logo_default.png,武汉
IT运维,运维工程师 14薪 大小休[紫阳路],多宝鱼,10000,15000,经验5-10年,本科,IT技术服务｜咨询 / 未融资 / 150-500人,150-500,MySQL/Prometheus/互联网/Zabbix/电商,晋升快 涨薪快 五险一金 交通/ 通讯补贴,https://www.lgstatic.com/thumbnail_120x120/i/image6/M00/7F/35/CioPOWJU1yGAM5b5AAAaTcH8nL0927.jpg,武汉
IT运维,运维工程师 14薪 五险一金[紫阳路],多宝鱼,10000,15000,经验5-10年,本科,IT技术服务｜咨询 / 未融资 / 150-500人,150-500,MySQL/Prometheus/互联网/Zabbix/电商,入职五险一金 晋升快 涨薪快 自由,https://www.lgstatic.com/thumbnail_120x120/i/image6/M00/7F/35/CioPOWJU1yGAM5b5AAAaTcH8nL0927.jpg,武汉
IT运维,运维工程师（网络运维方向）[洪山区],楚天云,15000,22000,经验3-5年,本科,移动互联网 / 未融资 / 150-500人,150-500,软件服务｜咨询/VXLAN/IT技术服务｜咨询/Fabric,国企背景、发展前景好、福利待遇保障,https://www.lgstatic.com/thumbnail_120x120/i/image6/M01/82/35/CioPOWJ4rWmAfQ7IAABj0ZJST64957.jpg,武汉
IT运维,高级英文运维工程师[东湖新技术开发区],融捷科技,10000,12000,经验3-5年,本科,IT技术服务｜咨询 / 不需要融资 / 150-500人,150-500,软件服务｜咨询/供应链金融,福利优厚，工作氛围融洽,https://www.lgstatic.com/thumbnail_120x120/i/image2/M01/2B/BB/CgotOVzTltSAEquKAAAHewrcK3I569.PNG,武汉
IT运维,资深运维开发工程师（武汉）[江岸区],京东科技,20000,40000,经验10年以上,本科,科技金融 / 上市公司 / 2000人以上,2000,软件服务｜咨询/IT技术服务｜咨询,平台大，福利好，大牛多,https://www.lgstatic.com/thumbnail_120x120/i/image6/M00/04/E4/Cgp9HWAvKiKARxewAAB9C_r-aPo197.jpg,武汉
IT运维,高级运维工程师[鲁巷],中慈网络,12000,18000,经验5-10年,本科,"企业服务,工具,通讯电子 / 不需要融资 / 500-2000人",500-2000,软件服务｜咨询/Shell/Swam Docker/工具类产品/Kubernetes,双休、五险一金、团队氛围好、发展稳定,https://www.lgstatic.com/thumbnail_120x120/i/image6/M00/6F/E4/CioPOWIE062ADgMQAAAIAVAPeKQ180.png,武汉
